depot_id,depot_name,state,zone,code,route_id,route_desc,bus_stop_id,distance,stop_name,street_name,latitude,longitude
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,1.0,TITIWANGSA - BKT BINTANG via KG BARU,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,2.0,KL SENTRAL - MALURI,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,3.0,MALURI - TITIWANGSA via KLCC,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,4.0,JLN SULTAN MOHD - PARLIMEN,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,5.0,PINGGIRAN BT CAVES - CHOW KIT,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,6.0,GREENWOOD - CHOW KIT,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,7.0,BDR BARU SELAYANG - CHOW KIT,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,10.0,TMN JASA UTAMA - CHOW KIT,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,11.0,SEGAMBUT DALAM - CHOW KIT,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,13.0,PINGGIRAN BT CAVES - CHOW KIT via TMN BATU MUDA,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,14.0,MANJALARA - CHOW KIT,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,17.0,SRI SEGAMBUT/JINJANG SELATAN - CHOW KIT,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,20.0,TMN DATO SENU - TITIWANGSA via BB SENTUL,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,21.0,SG MAS - TMN MASTIARA,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,105.0,PASARAMAKOTA - BANGSAR PARK,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,132.0,TERMINAL BUS TITIWANGSA - MATRADE,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,137.0,JINJANG UTARA - LEBUH AMPANG,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,138.0,TMN DATO SENU - KOTARAYA,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,168.0,Pinggiran Batu Caves - Pasar Seni,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,178.0,PURPLE LINE(Pasar Seni ~ Bukit Bintang),,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,184.0,PASAR SENI - BANGKOK BANK - BUKIT BINTANG,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,185.0,MENARA KL - PAVILION - BUKIT BINTANG,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,191.0,SEWA KHAS SENTUL,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,450.0,GREENWOOD-KG.NAKHODA,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,458.0,Hab Wira Damai ~ Lebuh Ampang,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,459.0,Hub Wira Damai ~ Lebuh Ampang via Sentul,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,460.0,Taman Greenwood ~ Chow Kit ,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,461.0,Taman Jasa Utama ~ Lebuh Ampang,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,462.0,Bandar Dato' Senu ~ Pasar Seni,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,463.0,Segambut Dalam ~ Lin Ho Jln Lekiu,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,466.0,Hub Wira Damai ~ Lebuh Ampang via Gombak,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,476.0,Titiwangsa ~ KLCC,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,494.0,Pudu Sentral ~ Terminal Bersepadu Selatan,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,512.0,BANGSAR PARK ~ PASAR SENI,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,514.0,Pasar Seni ~ Kompleks Mahkamah Jalan Duta,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,515.0,Titiwangsa ~ Solaris Dutamas,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,524.0,KLCC ~ Bukit Bintang,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,529.0,Pasar Seni ~ Bukit Bintang,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,532.0,Kompleks Sungai Mas ~ Taman Mastiara,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,533.0,Taman Dato' Senu ~ Stesen KTM Sentul ~ Stesen LRT Sentul Timur,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,534.0,Taman Sri Segambut ~ KTM Segambut,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,539.0,Kampung Nakhoda ~ Taman Greenwood,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,601.0,Bas yang disewakan khas untuk kegunaan lain,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,640.0,Selayang Mutiara ~ LRT Gombak (2way: 54km),,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,644.0,Terminal Bas Jln Tun Razak ~ Bukit Bintang,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,645.0,Terminal Bas Jln Tun Razak ~ KL Sentral,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,711.0,Pantai Hill Park ~ Pasar Seni,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,746.0,KL SENTRAL-RAJA CHULAN,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,747.0,HANG TUAH-RAJA CHULAN,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,748.0,CHOW KIT-RAJA CHULAN,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,749.0,KL SENTRAL-RAJA CHULAN,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,751.0,Taman Sri Segambut~Medan Pasar,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,809.0,KTM Sentul - KL Sentral,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,810.0,KTM SENTUL - LRT SENTUL,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,825.0,Pasar Seni - Batu Caves,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,830.0,LRT Gombak - Batu Caves,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,841.0,Kelana Jaya ~ Ikea / Ikano,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,842.0,MRT PBD ~ Damanlela Open Carpark,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,843.0,KTM Rawang ~Taman Setia Jaya,,,,,,
1,Sentul,Selangor/Kuala Lumpur,RKL,STL,863.0,Ukay Perdana ~ Taman Melawati via Sg. Sering,,,,,,
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,833.0,Kota Damansara ~ Pasar Seni,,,,,,
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,2778.0,1,SA699 HAB BAS U5, PERS UTARID U5/10,3.177228,101.536335
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,2116.0,245,SA703 KOMERSIAL SUBANG U5, JLN UTARID U5/3,3.178706,101.535787
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,2071.0,461,SA704 MUTIARA SUBANG, JLN UTARID U5/3,3.183078,101.535779
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,3693.0,722,SA721 APARTMENT SUBANG SURIA, PERS ATMOSFERA,3.184248,101.535235
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,2181.0,971,SA707 PANGSAPURI UTARID, PERS ATMOSFERA,3.182572,101.535168
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,2117.0,1573,SA698 KOMERSIAL SUBANG U5, JLN UTARID U5/3,3.1786948145849,101.5359274709
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,3171.0,1909,SA723 TAMAN SUBANG PELANGI,JLN UTARID U5/27,3.174251,101.532089
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,4061.0,2744,SA686 PANGSAPURI SRI PELANGI, PERS GALAKSI,3.1690848350424,101.53428487918
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,1519.0,2955,SA687 TAMAN PUTERI SUBANG, PERS GALAKSI,3.167513,101.534259
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,10695.0,3123,SA688 APARTMENT JASMIN,PERS GALAKSI,3.165047,101.535131
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,2577.0,3517,SA689 KOMERSIAL PINGGIRAN SUBANG, PERS GALAKSI,3.1625527984051,101.536002893
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,4125.0,4532,SA749 KG MELAYU SUBANG (UTARA), JLN SG BULOH,3.159753,101.532064
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,1445.0,5644,SA664 SMK SUBANG (OPP),JLN BUKIT BADAK,3.152921,101.529267
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,1730.0,5953,SA667 KG MELAYU SUBANG (BARAT),JLN BUKIT BADAK,3.148669,101.530516
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,2378.0,7063,SA668 KG MELAYU SUBANG (SELATAN), JLN KG BARU SUBANG,3.144093,101.535883
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,2042.0,7341,SA669 PEKAN BARU SUBANG,JLN KG BARU SUBANG,3.1454106605383,101.53798409554
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,3692.0,8342,SA672 KOMERSIAL SUBANG PERDANA, JLN SUBANG PERDANA 4/1,3.149769,101.543583
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,10697.0,8893,SA673 U5 (BARAT),JLN LAPANGAN TERBANG SUBANG,3.145268,101.544585
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,2722.0,9457,SA674 U5 (SELATAN), JLN LPGN TERBANG SUBANG LAMA,3.140041,101.547028
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,5695.0,10123,SA922 KG BARU SUBANG (SELATAN),JLN LPGN TERBANG SUBANG LAMA,3.138181,101.552859
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,4870.0,10456,SA993 RESTORAN SUBANGKU,JLN LPGN TERBANG SUBANG LAMA,3.135058,101.55355
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,10300.0,10981,SA904 CARPARK SUBANG TERMINAL,JLN LPGN TERBANG SUBANG LAMA,3.133476,101.554369
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,1754.0,11572,SA1071 KTM TERMINAL SKYPARK,,3.134496,101.554915
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,3883.0,11940,SA902 MALAYSIAN AIRLINE BERHAD, JLN LPGN TERBANG SUBANG,3.130825,101.555973
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,105.0,12727,SA900 AEROTREE (OPP), JLN LPGN TERBANG SUBANG,3.124724,101.559552
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,2468.0,13144,SA905 PETRONAS SUBANG AIRPORT, JLN LPGN TERBANG SUBANG,3.1170923091616,101.56452590626
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,157.0,13852,SA907 OASIS ARA DAMANSARA (SELATAN), JLN LPGN TERBANG SUBANG,3.1139231503313,101.56986615583
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,3761.0,15379,PJ607 OASIS RIO DAMANSARA/SYMPHONY, JLN LPGN TERBANG SUBANG,3.1093621466462,101.58280923832
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,4936.0,16321,PJ609 LRT ARA DAMANSARA,JLN PJU 1A/44,3.107592,101.58608
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,388.0,20224,PJ605 BT 10/MENTARI COURT (OPP), L/RAYA PERSEKUTUAN,3.0834860825516,101.60729171619
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,2059.0,20817,PJ611 KTM SETIA JAYA (OPP), L/RAYA PERSEKUTUAN,3.083955190297,101.61260155183
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,3168.0,21459,PJ601 PLAZA SERI SETIA, L/RAYA PERSEKUTUAN,3.0845601901256,101.61833988511
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,1731.0,21800,PJ599 HIGHWAY CENTER, L/RAYA PERSEKUTUAN,3.0919462531599,101.63208087033
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,1782.0,23123,PJ437 LRT ASIA JAYA, JLN UTARA,3.1038828935882,101.63914593158
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,670.0,24821,PJ442 FINAS, JLN UTARA,3.109654,101.643371
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,4264.0,25123,PJ443 YAYASAN CANCERLINK, JLN UTARA,3.108473,101.645841
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,2615.0,26436,PJ597 PPUM FEDERAL, L/RAYA PERSEKUTUAN,3.110181,101.652903
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,1893.0,27903,KL1102 MASJID AR-RAHMAN UM,LINGKUNGAN BUDI,3.1171330559243,101.66247395852
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,4170.0,28285,KL1110 STADIUM HOKI KL,LINGKUNGAN BUDI,3.118467,101.665014
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,3755.0,28547,KL1111 IPD PANTAI, JLN PANTAI BARU,3.1175978325419,101.6671213878
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,366.0,28956,KL1112 SK BANGSAR (OPP), JLN PANTAI BARU,3.1170278817151,101.67063325726
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,1572.0,29280,KL1113 BALAI ISLAM TNB, JLN BANGSAR,3.1183379924799,101.67225279065
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,4090.0,29567,KL1114 HQ TNB, JLN BANGSAR,3.120545601227,101.67360352039
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,2102.0,30000,KL1115 APARTMENT PUTRA RIA (OPP), JLN BANGSAR,3.1233380951033,101.67633743443
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,1784.0,30540,KL1117 LRT BANGSAR, JLN BANGSAR,3.1274797153797,101.6788029842
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,3603.0,31537,KL1075 SUASANA SENTRAL LOFT,JLN RAKYAT,3.130350344914,101.68423541322
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,1510.0,32052,KL1079 KL SENTRAL, JLN TUN SAMBANTHAN,3.132961,101.687618
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,4267.0,32287,KL1090 SENTRAL EXHIBITION MALL, JLN TUN SAMBANTHAN,3.134408,101.688902
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,3582.0,33121,KL1925 JABATAN WARISAN NEGARA, JLN HISAMUDDIN,3.138258,101.694216
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,2634.0,33325,KL1091 PUBLIC BANK (OPP), JLN SYED PUTRA,3.138761,101.695062
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,4296.0,34700,KL2212 PASAR SENI (PLATFORM D1 - D6),JSM,3.141834,101.695246
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,4296.0,1,KL2212 PASAR SENI (PLATFORM D1 - D6),JSM,3.141834,101.695246
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,855.0,928,KL2144 TM BRICKFIELDS, JLN TUN SAMBANTHAN,3.1374677062962,101.69324504902
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,2490.0,1248,KL2145 HOTEL PRESCOTT, JLN TUN SAMBANTHAN,3.136322,101.690915
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,4268.0,1715,KL1080 BRICKFIELDS, JLN TUN SAMBANTHAN 4,3.1336400597905,101.68908163724
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,2019.0,2030,KL1082 SK METHODIST, JLN SULTAN AB SAMAD,3.131473,101.689089
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,2230.0,2241,KL1083 PALM COURT, JLN SULTAN ABDUL SAMAD,3.129818,101.687114
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,3602.0,3069,KL1760 SUASANA SENTRAL LOFT,JLN RAKYAT,3.1303212241286,101.68364204616
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,2082.0,3655,KL1095 BANGSAR UTAMA, JLN BANGSAR,3.129203160217,101.68065981755
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,1785.0,4067,KL1096 LRT BANGSAR (OPP), JLN BANGSAR,3.1273688525384,101.67914951654
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,2595.0,4621,KL1097 PPR ABDULLAH HUKUM, JLN BANGSAR,3.1231698334516,101.67654695028
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,4102.0,5356,KL1098 LRT ABDULLAH HUKUM, JLN BANGSAR,3.1180320477095,101.67260077298
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,365.0,5689,KL1099 SK BANGSAR, JLN PANTAI BARU,3.1167609772467,101.67034409462
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,10148.0,6251,KL1191 IPD PANTAI,JLN PANTAI BAHARU,3.117224,101.667171
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,1408.0,6923,KL1441 KL GATEWAY - LRT UNIVERSITI, L/RAYA PERSEKUTUAN,3.1147478848012,101.66181039156
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,2616.0,8028,PJ596 KWSP FEDERAL, L/RAYA PERSEKUTUAN,3.1100056269729,101.65318137013
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,3850.0,8947,PJ441 TASIK TAMAN JAYA, JLN TIMUR,3.103962,101.648321
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,166.0,9802,PJ750 PJ8 TOWER, L/RAYA PERSEKUTUAN,3.1022385629392,101.63926132215
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,3169.0,14063,PJ600 KTM SERI SETIA, L/RAYA PERSEKUTUAN,3.0844706972703,101.62004709521
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,2060.0,14872,PJ744 KTM SETIA JAYA, L/RAYA PERSEKUTUAN,3.0837013581979,101.61282004095
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,387.0,15391,PJ606 BT10/MENTARI COURT, L/RAYA PERSEKUTUAN,3.0831411956406,101.60818132555
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,10355.0,19123,PJ610 LRT ARA DAMANSARA (OPP),JLN LPGN TERBANG SUBANG LAMA,3.107109,101.585532
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,3063.0,20312,PJ608 DATARAN PHB, JLN LPGN TERBANG SUBANG,3.108999,101.582599
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,4937.0,21892,SA908 OASIS ARA DAMANSARA (SELATAN),JLN LPGN TERBANG SUBANG,3.112881,101.571694
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,4871.0,22131,SA906 BULATAN SUBANG AIRPORT,JLN LPGN TERBANG SUBANG LAMA,3.116964,101.563837
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,104.0,23548,SA899 AEROTREE, JLN LPGN TERBANG SUBANG,3.1243614699695,101.55938979012
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,3882.0,24426,SA901 SUBANG SKYPARK, JLN LPGN TERBANG SUBANG,3.1311661554082,101.55533657899
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,5675.0,24980,SA909 SUBANG SKYPARK TERMINAL,JLN LPGN TERBANG SUBANG,3.133203,101.553966
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,5694.0,25453,SA921 KG BARU SUBANG (SELATAN),JLN LPGN TERBANG SUBANG LAMA,3.138994,101.552405
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,2721.0,26221,SA604 U5 (SELATAN), JLN LPGN TERBANG SUBANG LAMA,3.140191,101.546844
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,1419.0,26907,SA603 U5 (BARAT), JLN SUBANG PERDANA,3.146088,101.543611
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,3691.0,27384,SA654 KOMERSIAL SUBANG PERDANA, JLN SUBANG PERDANA 4/1,3.149544,101.543415
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,2043.0,27890,SA655 PEKAN BARU SUBANG,JLN KG BARU SUBANG,3.145205,101.538202
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,2379.0,28647,SA656 KG MELAYU SUBANG (SELATAN), JLN KG BARU SUBANG,3.144174,101.536324
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,5133.0,29121,SRJKC SUBANG,JLN PEKAN SUBANG,3.143139,101.535276
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,2021.0,29425,SA661 KG MELAYU SUBANG (BARAT),JLN BUKIT BADAK,3.148488,101.530508
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,1444.0,30066,SA663 SMK SUBANG,JLN BUKIT BADAK,3.1525132249343,101.52914756618
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,4126.0,31126,SA777 KG MELAYU SUBANG (UTARA), JLN SG BULOH,3.160127208192,101.53254664638
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,834.0,Subang Suria Mah Sing ~ Hab Pasar Seni,2576.0,31943,SA690 APARTMENT JASMINE BLOK 4, PERS GALAKSI,3.163214,101.535467
